,gnd,person,sameAs,forename,surname,dateOfDeath,dateOfBirth
285,http://d-nb.info/gnd/118592262,"{'dateOfDeath': '14. Juli 1968', 'variantName': ['Konstantin Paoustovski', 'Konstantin Paustophski', 'Konstantin Paustoswkij', 'Konstantin Paustovski', 'K. G. Paustovskiĭ', 'Konstantin Georgievich Paustovskiĭ', 'K. Paustovskij', 'K. G. Paustovskij', 'Konstantin Paustovskij', 'Konstantin Georgievič Paustovskij', 'K. Paustovsky', 'Konstantin Paustowkski', 'K. Paustowski', 'K. G. Paustowski', 'Konstantin Paustowski', 'Konstantin Georgijewitsch Paustowski', 'Konstantin Georgiewič Paustowski', 'K. Paustowskij', 'K. G. Paustowskij', 'Konstantin Paustowskij', 'Konstantin G. Paustowskij', 'Konstantin Paustowskyj', 'K. Pauxtôpxki', 'Ḳonsṭanṭin Pausṭoṿskị', 'Kunstāntīn Pāʾūstūfskī', 'Konstantin G. Paustowski', 'Konstantin Georgiewitsch Paustowskij', 'Konstantin Georgievich Paustovskii', 'K. Pausztovszkij'], 'forename': 'Konstantin G.', 'surname': 'Paustovskij', 'biographicalOrHistoricalInformation': 'Sowjetruss. Schriftsteller', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Konstantin G. Paustovskij', 'dateOfBirth': '31. Mai 1892'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118592262', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/11918543', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Konstantin_Paustovsky', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n79076435', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/15507', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000121171608', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Konstantin G.,Paustovskij,14. Juli 1968,31. Mai 1892
286,http://d-nb.info/gnd/126564612,"{'periodOfActivity': '1932', 'preferredName': 'Boris Machlin', 'surname': 'Machlin', 'forename': 'Boris'}","[{'@id': 'http://viaf.org/viaf/65003076', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Boris,Machlin,,
287,http://d-nb.info/gnd/118799207,"{'dateOfDeath': '1870', 'variantName': ['Gustav v. Struve'], 'forename': 'Gustav', 'surname': 'Struve', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4176310-5', '@value': 'Publizist'}, {'@id': 'http://d-nb.info/gnd/4000135-0', '@value': 'Abgeordneter'}, {'@id': 'http://d-nb.info/gnd/4046517-2', '@value': 'Politiker'}, {'@id': 'http://d-nb.info/gnd/4029050-5', '@value': 'Jurist'}], 'biographicalOrHistoricalInformation': 'Dt. Rechtsanwalt und Publizist, Leitfigur der Märzrevolution', 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/0/0f/Gustav_struve.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Gustav_struve.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Gustav_struve.jpg?width=270'}, 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Gustav Struve', 'dateOfBirth': '1805'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118799207', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/ws/118799207', 'publisher': {'icon': 'http://wikisource.org/favicon.ico', 'name': 'Wikisource', 'abbr': 'WIKISOURCE'}}, {'@id': 'http://www.deutsche-biographie.de/pnd118799207.html?anchor=adb', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}]",Gustav,Struve,1870,1805
288,http://d-nb.info/gnd/126479801,"{'periodOfActivity': '1932', 'preferredName': 'Nathan Lipman', 'surname': 'Lipman', 'forename': 'Nathan'}","[{'@id': 'http://viaf.org/viaf/32991299', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Nathan,Lipman,,
289,http://d-nb.info/gnd/123663636,"{'variantName': ['B. N. Ponomarjow', 'Boris N. Ponomarjow', 'Boris Ponomarjow', 'Boris Nikolaevič Ponomarev', 'B. Ponomarjow', 'B. N. Ponomarev', 'Boris Ponomarev', 'B. N. Ponomaryov', '... Ponomarjew', 'B. N. Ponomariov', 'B. Ponomarew'], 'forename': 'Boris N.', 'surname': 'Ponomarev', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4046517-2', '@value': 'Politiker'}], 'biographicalOrHistoricalInformation': 'Mitglied des Politbüros der UDSSR 1972-1986; Senior Academician am Institute of the International Labor Movement, Moskau', 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/5/5c/Bundesarchiv_Bild_183-B0115-0010-050,_Berlin,_VI._SED-Parteitag,_1.Tag.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Bundesarchiv_Bild_183-B0115-0010-050,_Berlin,_VI._SED-Parteitag,_1.Tag.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv_Bild_183-B0115-0010-050,_Berlin,_VI._SED-Parteitag,_1.Tag.jpg?width=270'}, 'preferredName': 'Boris N. Ponomarev', 'dateOfBirth': '1905'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/123663636', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://en.wikipedia.org/wiki/Boris_Ponomarev', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n79046147', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/55060971', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Boris N.,Ponomarev,,1905
290,http://d-nb.info/gnd/118617443,"{'placeOfActivity': [{'@id': 'http://d-nb.info/gnd/4005728-8', '@value': 'Berlin'}, {'@id': 'http://d-nb.info/gnd/4066009-6', '@value': 'Wien'}], 'forename': 'Rudolf', 'affiliation': [{'@id': 'http://d-nb.info/gnd/2010741-9', '@value': 'Freie Hochschule für Geisteswissenschaft (Dornach)'}], 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4142645-9', '@value': 'Anthroposoph'}, {'@id': 'http://d-nb.info/gnd/7637321-6', '@value': 'Theosoph'}, {'@id': 'http://d-nb.info/gnd/4044300-0', '@value': 'Pädagoge'}, {'@id': 'http://d-nb.info/gnd/4037215-7', '@value': 'Maler'}, {'@id': 'http://d-nb.info/gnd/4139550-5', '@value': 'Bildhauer'}, {'@id': 'http://d-nb.info/gnd/4002844-6', '@value': 'Architekt'}], 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/f/f5/Steiner_um_1905.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Steiner_um_1905.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Steiner_um_1905.jpg?width=270'}, 'preferredName': 'Rudolf Steiner', 'placeOfBirth': {'@value': 'Kraljević/Kroatien'}, 'dateOfDeath': '30. März 1925', 'variantName': ['Rudolf Joseph Lorenz Steiner', 'Rudolph Steiner', ""Rudol'f Shtainer"", ""Rudol'f Shteiner"", 'Rudorufu Shutainā', 'Rūdorufu Shutainā', 'Rudorufu Shutaina', 'Runtolph Stainer', 'Runtolph Stai͏̈ner', ""Rudolp' Štaineri"", 'Rūdūlf Štāinir', 'Rudolf Stajner', 'Rudolf Štajner', ""Rudol'f Štajner"", 'Rudolfas Šteineris', 'Rūdolfs Šteiners', ""Rudol'f Štejner"", 'Rūdulf Ištāynir', 'רודולף שטיינר', 'ルドルフ・シュタイナー'], 'surname': 'Steiner', 'biographicalOrHistoricalInformation': 'Österreichischer Theosoph und Begründer der Anthroposophie, der Waldorfpädagogik, der biologisch-dynamischen Landwirtschaft und der anthroposophisch erweiterten Medizin und Heilpädagogik, des organischen Funktionalismus in der Architektur und der Bewegungskunst Eurythmie; Gründer des Goetheanums in Dornach/Schweiz; 1883-1897 Mitarbeiter an der Weimarer Goethe-Ausgabe, 1898-1900 Lehrer an der Berliner Arbeiterbildungsschule', 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4012790-4', '@value': 'Dornach'}, 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'academicDegree': 'Dr.', 'dateOfBirth': '27. Februar 1861'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118617443', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/11925493', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Rudolf_Steiner', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n79049580', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/ws/118617443', 'publisher': {'icon': 'http://wikisource.org/favicon.ico', 'name': 'Wikisource', 'abbr': 'WIKISOURCE'}}, {'@id': 'http://viaf.org/viaf/12315364', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.hls-dhs-dss.ch/textes/d/D9079.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}, {'@id': 'http://www.isni.org/0000000120956016', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Rudolf,Steiner,30. März 1925,27. Februar 1861
291,http://d-nb.info/gnd/118551922,"{'forename': 'Wilhelm', 'affiliation': [{'@id': 'http://d-nb.info/gnd/2028096-8', '@value': 'Bayern. Landtag'}, {'@id': 'http://d-nb.info/gnd/35236-6', '@value': 'Deutsches Reich. Reichstag'}], 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4046517-2', '@value': 'Politiker'}, {'@id': 'http://d-nb.info/gnd/4130305-2', '@value': 'Minister'}, {'@id': 'http://d-nb.info/gnd/4056631-6', '@value': 'Staatsanwalt'}, {'@id': 'http://d-nb.info/gnd/4049923-6', '@value': 'Richter'}, {'@value': 'Landgerichtsrat'}], 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/de/9/9d/HoegnerWilhelm.jpg', 'url': 'https://de.wikipedia.org/wiki/Datei:HoegnerWilhelm.jpg?uselang=de', 'thumbnail': 'https://de.wikipedia.org/wiki/Special:FilePath/HoegnerWilhelm.jpg?width=270'}, 'preferredName': 'Wilhelm Hoegner', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'dateOfDeath': '1980', 'variantName': ['W. Hoegner', 'Garibaldi Ritter'], 'surname': 'Hoegner', 'biographicalOrHistoricalInformation': 'Professor; Bayerischer Ministerpräsident; Dt. Lehrer, Jurist und Politiker', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4127793-4', '@value': 'München'}, 'academicDegree': 'Doktor', 'dateOfBirth': '1887'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118551922', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://en.wikipedia.org/wiki/Wilhelm_Hoegner', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/nr2001034232', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/20472068', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.hls-dhs-dss.ch/textes/d/D27985.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}, {'@id': 'http://www.isni.org/0000000108773815', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Wilhelm,Hoegner,1980,1887
292,http://d-nb.info/gnd/118591150,"{'dateOfDeath': '1975', 'variantName': ['Karl Otto Paetel', 'KOP', 'Otto Meier'], 'forename': 'Karl O.', 'surname': 'Paetel', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4028781-6', '@value': 'Journalist'}, {'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'biographicalOrHistoricalInformation': 'Dt. Journalist u. Schriftsteller, Nationalbolschewist', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Karl O. Paetel', 'dateOfBirth': '1906'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118591150', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/13491248', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Karl_Otto_Paetel', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n87135709', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/46914130', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.deutsche-biographie.de/pnd118591150.html', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}, {'@id': 'http://www.dhm.de/lemo/html/biografien/PaetelKarl/index.html', 'publisher': {'icon': 'http://www.hdg.de/favicon.ico', 'name': 'Biographie bei LeMO Lebendiges virtuelles Museum Online', 'abbr': 'LEVIMUON'}}, {'@id': 'http://www.isni.org/0000000116348325', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Karl O.,Paetel,1975,1906
293,http://d-nb.info/gnd/127903933,"{'periodOfActivity': '1929', 'preferredName': 'Nikolai Ognev', 'surname': 'Ognev', 'forename': 'Nikolai'}","[{'@id': 'http://viaf.org/viaf/194307379', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Nikolai,Ognev,,
294,http://d-nb.info/gnd/116747692,"{'variantName': ['Herta Müller'], 'forename': 'Herta', 'surname': 'Brühl', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4028786-5', '@value': 'Journalistin'}], 'periodOfActivity': '1934–1958', 'preferredName': 'Herta Brühl', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#female', '@value': 'Frau'}}","[{'@id': 'http://viaf.org/viaf/64765777', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Herta,Brühl,,
295,http://d-nb.info/gnd/109512995,"{'dateOfDeath': '28. August 1941', 'variantName': ['Karl Sturzenegger', 'Herbert von Stourzh'], 'forename': 'Herbert', 'surname': 'Stourzh', 'familialRelationship': [{'@id': 'http://d-nb.info/gnd/118858963', 'relationship': 'Sohn', 'preferredName': 'Gerald Stourzh'}, {'@id': 'http://d-nb.info/gnd/104607329X', 'relationship': 'Vater', 'preferredName': 'Alois von Stourzh'}], 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@id': 'http://d-nb.info/gnd/4035088-5', '@value': 'Lehrer'}], 'preferredName': 'Herbert Stourzh', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'dateOfBirth': '22. Dezember 1889', 'academicDegree': 'Dr. phil.', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4074255-6', '@value': 'Linz'}}","[{'@id': 'http://id.loc.gov/authorities/names/no2009119939', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/15343105', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000080951754', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Herbert,Stourzh,28. August 1941,22. Dezember 1889
296,http://d-nb.info/gnd/118878050,"{'dateOfDeath': '27. Februar 1962', 'variantName': ['Herbert F. Rosinski', 'Miles'], 'forename': 'Herbert', 'surname': 'Rosinski', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4398983-4', '@value': 'Militärwissenschaftler'}], 'biographicalOrHistoricalInformation': 'Amerikan. Militärwissenschaftler dt. Herkunft, geb. in Königsberg, gest. in New York; emigrierte 1936 nach Großbritannien,1940 in die USA', 'preferredName': 'Herbert Rosinski', 'dateOfBirth': '30. Januar 1903'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118878050', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/12533169', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://id.loc.gov/authorities/names/n86000647', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/66576967', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000109108382', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Herbert,Rosinski,27. Februar 1962,30. Januar 1903
297,http://d-nb.info/gnd/116145331,"{'dateOfDeath': '14. August 1963', 'variantName': ['G. Kessler'], 'forename': 'Gerhard', 'surname': 'Kessler', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4066533-1', '@value': 'Wirtschaftswissenschaftler'}, {'@id': 'http://d-nb.info/gnd/4140123-2', '@value': 'Sozialwissenschaftler'}], 'biographicalOrHistoricalInformation': 'Emigrierte 1933 in die Türkei, 1951 Rückkehr nach Deutschland', 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4029869-3', '@value': 'Kassel'}, 'dateOfBirth': '24. August 1883', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Gerhard Kessler', 'placeOfBirth': {'@value': 'Großwilmsdorf <Ostpreußen>'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/116145331', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://id.loc.gov/authorities/names/n80104567', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/49969106', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.deutsche-biographie.de/pnd116145331.html', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}, {'@id': 'http://www.isni.org/0000000080451979', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Gerhard,Kessler,14. August 1963,24. August 1883
298,http://d-nb.info/gnd/121330206,"{'dateOfDeath': '1941', 'variantName': ['Feliks Ja. Kon', 'Feliks Kon', 'Felix Kon', 'Boleslawski', 'Stozynski'], 'forename': 'Feliks Jakovlevič', 'surname': 'Kon', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4177943-5', '@value': 'Revolutionär'}], 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/6/66/Polrewkom_1920.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Polrewkom_1920.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Polrewkom_1920.jpg?width=270'}, 'preferredName': 'Feliks Jakovlevič Kon', 'dateOfBirth': '1864'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/121330206', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://en.wikipedia.org/wiki/Feliks_Kon', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n85096026', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/15623179', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000109565495', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}, {'@id': 'http://www.isni.org/000000036856389X', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}, {'@id': 'http://www.isni.org/0000000368563902', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Feliks Jakovlevič,Kon,1941,1864
