row	authorFirstname	authorLastname	 X	GND	preferredName	yearOfBirth	yearOfDeath	placeOfBirth	placeOfDeath	professionOrOccupation	foaf_page	
2961	Adolf	Koch	 	http://d-nb.info/gnd/122600150	Koch, Hermann Adolf	1829	1876	Bremen	Schulpforte	Lehrer | Pädagoge	 	DifferentiatedPerson
2961	Adolf	Koch	 	http://d-nb.info/gnd/138820805	Koch, Hermann	1876	 	Lübeck	 	Arzt	 	DifferentiatedPerson
2961	Adolf	Koch	 	http://d-nb.info/gnd/1026849764	Koch, Adolf	1862	 	Magdeburg	 	Pädagoge | Gymnasiallehrer | Anglist	 	DifferentiatedPerson
2961	Adolf	Koch	 	http://d-nb.info/gnd/1013700376	Koch von Langentreu, Adolf	1829	1920	 	 	Beamter | Postbeamter	 	DifferentiatedPerson
2961	Adolf	Koch	 	http://d-nb.info/gnd/1036127907	Koch, Adolf	1853	1907	 	 	Naturwissenschaftler	 	DifferentiatedPerson
2969	Gustav von	Wangenheim	 									
2975	Felix Aaron	Theilhaber	 	http://d-nb.info/gnd/127054944	Theilhaber, Felix A.	1884	1956	 	 	Arzt | Soziologe	http://de.wikipedia.org/wiki/Felix_A._Theilhaber	DifferentiatedPerson
2976	Alfred Hermann Friedrich	Vagts	 	http://d-nb.info/gnd/117324981	Vagts, Alfred	1892	1986	 	 	Historiker | Schriftsteller | Übersetzer	http://de.wikipedia.org/wiki/Alfred_Vagts	DifferentiatedPerson
2978	Paul	Froelich	 	http://d-nb.info/gnd/123562155	Frölich, Paul	1884	1953	 	 	Politiker | Journalist | Sozialist	http://de.wikipedia.org/wiki/Paul_Fr%C3%B6lich	DifferentiatedPerson
2983	Georg	Lukacs	 	http://d-nb.info/gnd/11857518X	Lukács, Georg	1885	1971	 	 	Philosoph | Kulturphilosoph | Literaturwissenschaftler | Literarhistoriker	http://de.wikipedia.org/wiki/Georg_Luk%C3%A1cs	DifferentiatedPerson
2989	Martin	Wangenheim	 									
2990	Alexander	Guidony	 									
2991	Maria	Reese	 	http://d-nb.info/gnd/130193755	Reese, Maria	1889	1958	 	 	Journalistin | Politikerin | Lehrerin	http://de.wikipedia.org/wiki/Maria_Reese	DifferentiatedPerson
2995	Adam	Scharrer	 	http://d-nb.info/gnd/118754114	Scharrer, Adam	1889	1948	 	Schwerin	Schriftsteller	http://de.wikipedia.org/wiki/Adam_Scharrer	DifferentiatedPerson
2995	Adam	Scharrer	 	http://d-nb.info/gnd/130129348	Scharrer, Adam	 	 	 	 	 	 	DifferentiatedPerson
3000	Franz	Metzler	 	http://d-nb.info/gnd/117012467	Mezler, Franz Xaver	1756	1812	 	 	Arzt	 	DifferentiatedPerson
3000	Franz	Metzler	 	http://d-nb.info/gnd/1011580942	Metzler, Franz Gebhard	1877	1960	Schwarzenberg <Vorarlberg>	 	Pädagoge | Lehrer | Schulleiter | Erwachsenenbildner | Priester | Katholischer Religionslehrer | Katholischer Theologe	 	DifferentiatedPerson
3000	Franz	Metzler	 	http://d-nb.info/gnd/126615101	Metzler, Gebhard Franz	 	 	 	 	 	 	DifferentiatedPerson
3000	Franz	Metzler	 	http://d-nb.info/gnd/124564577	Mezler von Andelberg, Franz Joseph	1787	1858	 	 	Arzt	 	DifferentiatedPerson
3002	Fritz Ernst	Bettauer	 	http://d-nb.info/gnd/116155728	Bettauer, Fritz Ernst	1887	1952	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Fritz_Ernst_Bettauer	Pseudonym
3008	Anna	Meyenberg	 									
3010	Wladimir	Majakowsky	 									
3012	Hans	Lorbeer	 	http://d-nb.info/gnd/118574272	Lorbeer, Hans	1901	1973	Piesteritz	Wittenberg	Schriftsteller | Politiker	http://de.wikipedia.org/wiki/Hans_Lorbeer	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/117179183	Münzer, Kurt	1879	1944	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Kurt_M%C3%BCnzer	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/173141242	Fink, Georg	1884	 	 	 	 	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/1025086694	Fink, Georg	 	 	 	 	Sänger | Chorsänger	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/128650427	Finckh, Georg Philipp	1608	1679	 	 	Beamter | Kartograph	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/12910356X	Finck, Georg	1721	1757	Augsburg	Kassel	Architekt | Baumeister | Zeichner | Kupferstecher	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/130546682	Fink von Finkenstein, Heinrich Georg	1894	 	 	 	 	http://de.wikipedia.org/wiki/Heinrich_Georg_Graf_Fink_von_Finkenstein	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/129377872	Finck von Finckenstein, Georg Christoph	1632	1697	 	 	 	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/122222954	Fink, Georg Paul	1709	1777	 	 	 	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/139319409	Finck, Georg	 	 	 	 	Feuerwerker	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/133590216	Fink, Georg W.	 	 	 	 	 	 	DifferentiatedPerson
3037	Georg	Fink	 	http://d-nb.info/gnd/1033572047	Finckh, Georg Philipp	 	 	 	 	Herausgeber	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/117768928	Becker, Bernhard	1819	1879	 	 	Pfarrer | Schriftsteller	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/120622106	Becker, Johann Bernhard	 	 	 	 	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/1012375609	Becker, Bernhard Karl	1899	1991	Pforzheim	Schwetzingen	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/1017236992	Becker, Horst	1908	 	Freiberg	 	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/132520362	Becker, Johann Bernhard Gottschalck	 	 	 	 	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/130512540	Becker, Bernhard	1602	1674	 	 	Jurist	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/132882973	Becker, Bernhard Woldemar	 	 	 	 	Arzt | Anthropologe	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/116102616	Becker, Bernhard	1826	1882	 	 	Publizist | Sozialdemokrat	http://de.wikipedia.org/wiki/Bernhard_Becker_%28ADAV%29	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/116105488	Becker-Beendorf, Bernhard	 	 	 	 	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/135904455	Becker, Bernhard	 	19. Jh.	 	 	Pädagoge	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/133906957	Becker, Bernhard	1829	1913	Ratzeburg	Riga	Ingenieur	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/133913333	Becker, Hans Bernhard	 	 	 	 	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/136310087	Becker, Bernhard	1843	1894	Herrnhut	 	Theologe	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/130043036	Becker, Bernhard	 	 	 	 	 	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/1032721154	Becker, Bernhard Gottlieb	1751	1821	 	Kandava	Pfarrer | Schriftsteller | Schriftsteller	 	DifferentiatedPerson
3038	Bernhard	Becker	 	http://d-nb.info/gnd/1034699938	Becker, Bernhard	1879	1961	 	 	 	 	DifferentiatedPerson
3044	Egon Erwin	Kisch	 	http://d-nb.info/gnd/118562533	Kisch, Egon Erwin	1885	1948	Prag	Prag	Journalist | Schriftsteller	http://de.wikipedia.org/wiki/Egon_Erwin_Kisch	DifferentiatedPerson
3056	Henriette	Roland-Holst van der Schalk	 	http://d-nb.info/gnd/119020181	Roland Holst- van der Schalk, Henriette	1869	1952	 	 	 	http://de.wikipedia.org/wiki/Henriette_Roland_Holst	DifferentiatedPerson
3064	Walter	Serner	 	http://d-nb.info/gnd/118764764	Serner, Walter	1889	1942	Karlsbad	 	Schriftsteller	http://de.wikipedia.org/wiki/Walter_Serner	DifferentiatedPerson
3082	Friedrich	Wendel	 	http://d-nb.info/gnd/140749187	Wendel, Friedrich	1909	 	 	 	 	 	DifferentiatedPerson
3082	Friedrich	Wendel	 	http://d-nb.info/gnd/12371253X	Wendel, Wilhelm Friedrich	1908	1993	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/140100040	La Mura, Pierfrancesco	 	 	 	 	Wirtschaftswissenschaftler	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/170101835	Mura, Jürgen	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/170364542	Biagio Mura, Paolo	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/172280117	Mura, Helma	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/171583841	Mura, Virgilio	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/1011736330	Dalla Mura, Maddalena	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/189446854	Mura, Ryszard P.	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/170849856	Mura, Alberto	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/17082831X	Mura, Christoph	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/124196853	Mura, Francesco de	1696	1782	 	 	 	http://de.wikipedia.org/wiki/Francesco_de_Mura	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/117186392	Mura, Claudio Li	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/134224965	Mura, Cristina	 	 	 	 	Kunsthistorikerin	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/133626245	Mura, Eugenia	 	 	 	 	Architektin	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/134998235	Mura, Harry	 	 	 	 	Musiker	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/127034846	Ue-Mura, Seien	 	 	 	 	 	 	DifferentiatedPerson
3085		Mura (Pseud.)	 	http://d-nb.info/gnd/1036356949	Mura, Corinna	1909	1965	 	 	Sängerin	 	DifferentiatedPerson
3090	Larissa	Reissner	 	http://d-nb.info/gnd/118873237	Rejsner, Larisa M.	1895	1926	 	 	Schriftstellerin	http://de.wikipedia.org/wiki/Larissa_Reissner	DifferentiatedPerson
3096	Nikolai V.	Snessareff	 									
3099	Oda	Olberg	 	http://d-nb.info/gnd/124747566	Olberg, Oda	1872	1955	Bremerhaven	Buenos Aires	Journalistin | Redakteurin | Krankenschwester	http://de.wikipedia.org/wiki/Oda_Olberg	DifferentiatedPerson
3119	Karl (Carl)	Paeschke	 									
3120	Ernst Gottwald	Nicolas	 	http://d-nb.info/gnd/11859091X	Ottwalt, Ernst	1901	1943	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Ernst_Ottwalt	DifferentiatedPerson
3121	Walter	Hasenclever	 	http://d-nb.info/gnd/118708899	Hasenclever, Walter	1910	1992	 	 	Journalist | Redakteur | Übersetzer	 	DifferentiatedPerson
3121	Walter	Hasenclever	 	http://d-nb.info/gnd/118546619	Hasenclever, Walter	1890	1940	Aachen	Les Milles	Schriftsteller | Lyriker | Dramatiker	http://de.wikipedia.org/wiki/Walter_Hasenclever	Pseudonym
3123	Friedrich	Alexan	 	http://d-nb.info/gnd/109326628	Alexan, Georg F.	190	1994	Mannheim	Dornum	Journalist | Übersetzer | Schriftsteller	http://de.wikipedia.org/wiki/Georg_Friedrich_Alexan	DifferentiatedPerson
3127	Theodor	Plivier	 	http://d-nb.info/gnd/118641719	Plievier, Theodor	1892	1955	Berlin	Avegno <Tessin>	Schriftsteller | Publizist | Verleger | Matrose	http://de.wikipedia.org/wiki/Theodor_Plievier	DifferentiatedPerson
3133	Luise	Kautsky	 	http://d-nb.info/gnd/118560816	Kautsky, Luise	1864	1944	 	 	Kommunalpolitikerin | Schriftstellerin	http://de.wikipedia.org/wiki/Luise_Kautsky	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/119291029	Hirsch, Paul	1881	1951	 	 	Unternehmer	http://de.wikipedia.org/wiki/Paul_Hirsch_%28Bibliophiler%29	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/119710706	Hirsch, Paul	 	 	 	 	Kantor	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/117525316	Hirsch, Paul	1860	1929	 	 	Bibliothekar	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/116905670	Hirsch, Paul	1868	1940	 	 	Politiker | Schriftsteller	http://de.wikipedia.org/wiki/Paul_Hirsch	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/121058484	Hirsch, Paul	1878	 	 	 	Gehörlosenlehrer	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/117694452	Hirsch, Paul	 	 	 	 	 	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/170143864	Hirsch, Paul M.	 	 	 	 	 	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/172157382	Hirsch, Friedrich Wilhelm	1914	 	 	 	 	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/1015924948	Hirsch, Paul Johannes	1861	1935	Hamburg	Hamburg	Kaufmann | Drechsler | Senator	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/1012273164	Hirsch, Paul	1883	1961	Mannheim	Heidelberg	 	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/11651955X	Hatvani, Paul	1892	1975	Wien	Melbourne	Schriftsteller	http://de.wikipedia.org/wiki/Paul_Hatvani	Pseudonym
3143	Paul	Hirsch	 	http://d-nb.info/gnd/126947678	Hirsch, Paul B.	 	 	 	 	 	 	DifferentiatedPerson
3143	Paul	Hirsch	 	http://d-nb.info/gnd/136464742	Hirsch, Paul Wilhelm	 	 	 	 	 	 	DifferentiatedPerson
3144	Eduard	Fuchs	 	http://d-nb.info/gnd/118693956	Fuchs, Eduard	1870	1940	Göppingen	Paris	Schriftsteller | Historiker	http://de.wikipedia.org/wiki/Eduard_Fuchs_%28Kulturwissenschaftler%29	DifferentiatedPerson
3144	Eduard	Fuchs	 	http://d-nb.info/gnd/120072963	Fuchs, Eduard	 	 	 	 	 	 	DifferentiatedPerson
3144	Eduard	Fuchs	 	http://d-nb.info/gnd/173679730	Fuchs, Eduard	 	 	 	 	 	 	DifferentiatedPerson
3144	Eduard	Fuchs	 	http://d-nb.info/gnd/131440896	Fuchs, Eduard	1834	 	 	 	 	 	DifferentiatedPerson
3144	Eduard	Fuchs	 	http://d-nb.info/gnd/133686485	Fuchs, Eduard	1844	1923	 	 	Politiker | Abgeordneter | Kaufmann	http://de.wikipedia.org/wiki/Eduard_Fuchs_%28Politiker%29	DifferentiatedPerson
3144	Eduard	Fuchs	 	http://d-nb.info/gnd/1034284827	Fuchs, Walther	1858	 	Landkreis Neuwied	 	Pädagoge | Oberlehrer	 	DifferentiatedPerson
3150	Peter	Kropotkin	 	http://d-nb.info/gnd/118567055	Kropotkin, Pëtr A.	1842	1921	 	 	Philosoph | Naturwissenschaftler | Revolutionär | Anarchist | Soziologe | Geograph	http://de.wikipedia.org/wiki/Pjotr_Alexejewitsch_Kropotkin	DifferentiatedPerson
3160	Vera	Figner	 	http://d-nb.info/gnd/118532995	Figner, Vera N.	1852	1942	 	 	 	http://de.wikipedia.org/wiki/Wera_Nikolajewna_Figner	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/11755135X	Neumann, Franz	1744	1816	Krems an der Donau	Wien	Numismatiker | Hochschullehrer	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/118587293	Neumann, Franz L.	1900	1954	 	 	Politologe	http://de.wikipedia.org/wiki/Franz_Neumann_%28Politikwissenschaftler%29	Pseudonym
3177	Franz	Neumann	 	http://d-nb.info/gnd/118786008	Neumann, Franz Ernst	1798	1895	Joachimsthal	Königsberg	Physiker | Mineraloge | Mathematiker	http://de.wikipedia.org/wiki/Franz_Ernst_Neumann	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/120126303	Neumann-Spallart, Franz Xaver von	1837	1888	Wien	Wien	Statistiker | Volkswirt | Naturwissenschaftler	http://de.wikipedia.org/wiki/Franz_Xaver_von_Neumann-Spallart	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/116959401	Neumann, Franz	 	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/116959185	Neumann, Ernst	1834	1918	Königsberg	Königsberg	Arzt	http://de.wikipedia.org/wiki/Ernst_Neumann_%28Pathologe%29	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/118738631	Neumann, Franz Ignaz Michael	1733	1785	 	 	Architekt	http://de.wikipedia.org/wiki/Franz_Ignaz_Michael_Neumann	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/173214533	Neumann, Franz	1880	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/173142249	Neumann, Franz Lothar	 	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/173214568	Neumann, Franz	1903	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/1024676854	Neumann, Franz von	 	 	Wien	Wien	Architekt | Baumeister	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/104278692	Neumann, František	1874	1929	 	 	Komponist | Dirigent	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/104295929	Neumann, Franz Lothar	 	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/130123404	Neumann, Franz von	1844	1905	Wien	Wien	 	http://de.wikipedia.org/wiki/Franz_von_Neumann	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/116540079	Genast, Eduard	1797	1866	Weimar	Wiesbaden	Schauspieler | Sänger | Regisseur | Komponist	http://de.wikipedia.org/wiki/Eduard_Franz_Genast	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/133895769	Neumann, Franz	1904	1974	 	 	Politiker	http://de.wikipedia.org/wiki/Franz_Neumann_%28Politiker%29	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/138225222	Neumann, Franz Ernst	1758	1821	 	 	Amtmann	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/138228736	Neumann, Valentin Franz Stanislaus	1736	1803	 	 	Theologe | Katholischer Theologe	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/137243375	Neumann, Franz	1879	 	Leipzig	 	Tierarzt	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/125148437	Neumann, Franz Friedrich	 	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/125148445	Neumann, Franz Georg	 	 	 	 	 	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/1032448903	Neumann, Franz	 	 	 	 	Schauspieler	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/1030482608	Neumann, Franz	 	 	 	 	Pädagoge | Gymnasiallehrer | Lateinlehrer | Deutschlehrer	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/103301530X	Neumann von Buchholz, Franz W.	 	 	 	 	Theologe	 	DifferentiatedPerson
3177	Franz	Neumann	 	http://d-nb.info/gnd/1035672723	Neumann, Franz	1903	1998	 	 	Lehrer | Schulleiter	 	DifferentiatedPerson
3180	Gregor	Jarcho	 	http://d-nb.info/gnd/136567304	Jarcho, Gregor	1894	1949	 	 	Schriftsteller | Übersetzer | Dramatiker	 	DifferentiatedPerson
3189	Emil	Lengyel	 	http://d-nb.info/gnd/116900482	Lengyel, Emil	 	 	 	 	 	 	DifferentiatedPerson
3189	Emil	Lengyel	 	http://d-nb.info/gnd/172504376	Lengyel, Emil	1895	 	 	 	 	 	DifferentiatedPerson
3191	Konrad	Baenninger	 	http://d-nb.info/gnd/136566421	Bänninger, Konrad	1890	1981	 	 	Schriftsteller | Lehrer | Schriftsteller | Bibliothekar	 	DifferentiatedPerson
3193	Max	Beer	 	http://d-nb.info/gnd/124805841	Beer, Max	1864	1943	 	 	Journalist | Historiker | Politiker | Sozialist	http://de.wikipedia.org/wiki/Max_Beer_%28Publizist%29	DifferentiatedPerson
3193	Max	Beer	 	http://d-nb.info/gnd/116108029	Beer, Max	1886	1965	 	 	Schriftsteller | Journalist	 	DifferentiatedPerson
3193	Max	Beer	 	http://d-nb.info/gnd/116108037	Beer, Max Josef	1851	1908	 	 	Komponist | Musikschriftsteller	http://de.wikipedia.org/wiki/Max_Josef_Beer	DifferentiatedPerson
3193	Max	Beer	 	http://d-nb.info/gnd/137853998	Löw-Beer, Max	1829	1887	 	 	Unternehmer	 	DifferentiatedPerson
3193	Max	Beer	 	http://d-nb.info/gnd/137966393	Beer, Heinrich	1915	 	 	 	 	 	DifferentiatedPerson
3207	Thomas	Petersen	 	http://d-nb.info/gnd/124769993	Petersen, Thomas	 	 	 	 	Gefangener	 	DifferentiatedPerson
3207	Thomas	Petersen	 	http://d-nb.info/gnd/133988074	Petersen, Thomas	 	 	 	 	 	 	DifferentiatedPerson
3207	Thomas	Petersen	 	http://d-nb.info/gnd/135532329	Petersen, Thomas	 	 	 	 	 	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/118534416	Forster, Georg	1754	1794	Mokry Dwór	Paris	Schriftsteller | Naturwissenschaftler | Forschungsreisender | Bibliothekar	http://de.wikipedia.org/wiki/Georg_Forster	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/118534424	Forster, Georg	1510	1568	Amberg	Nürnberg	Komponist | Herausgeber | Arzt	http://de.wikipedia.org/wiki/Georg_Forster_%28Komponist%29	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/119674300	Forster, Georg	 	 	 	 	 	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/121241041	Forster, Georg Carl	 	 	 	 	Rechtsanwalt	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/121241033	Forster, George	 	1792	 	 	 	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/104244771	Forster, Georg	 	 	Ansbach	 	Jurist	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/129395641	Förster, Georg	1615	1660	 	 	Buchhändler | Verleger	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/116142952	Kersten, Kurt	1891	1962	Wehlheiden	New York, NY	Schriftsteller | Publizist	http://de.wikipedia.org/wiki/Kurt_Kersten_%28Autor%29	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/122162501	Forster, Georg Paul	 	 	 	 	 	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/126318573	Forster, Georg Günther Frhr von	 	 	 	 	 	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/122529529	Förster, Johann Georg	1616	1673	 	 	Jurist	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/14079672X	Forster, Georg	 	1587	 	 	Kapellmeister	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/14049877X	Forstern, Georg von	1667	1726	 	 	Jurist	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/13372400X	Förster, Georg	 	 	Kemberg	 	 	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/13353555X	Forster, Georg Friedrich von	1775	1857	 	München	Jurist | Richter | Politiker | Abgeordneter	 	DifferentiatedPerson
3209	Georg	Forster	 	http://d-nb.info/gnd/135641519	Forsterus, Georgius	 	 	 	 	 	 	DifferentiatedPerson
3211	Jurij	Libedinsky	 	http://d-nb.info/gnd/124470491	Libedinskij, Jurij N.	1898	1959	 	 	 	http://de.wikipedia.org/wiki/Juri_Nikolajewitsch_Libedinski	DifferentiatedPerson
3229	Harry Graf	Kessler	 	http://d-nb.info/gnd/118561685	Kessler, Harry	1868	1937	Paris	Lyon	Schriftsteller | Diplomat	http://de.wikipedia.org/wiki/Harry_Graf_Kessler	DifferentiatedPerson
3230	Jakob	Fromer	 	http://d-nb.info/gnd/116831995	Fromer, Jacob	1865	1938	 	 	Judaist | Philologe	 	DifferentiatedPerson
3231	Erich	Kaestner	 	http://d-nb.info/gnd/118559206	Kästner, Erich	1899	1974	Dresden	München	Schriftsteller | Kinderbuchautor | Publizist | Musiker | Lyriker | Dramatiker | Kabarettist | Drehbuchautor	http://de.wikipedia.org/wiki/Erich_K%C3%A4stner	Pseudonym
3231	Erich	Kaestner	 	http://d-nb.info/gnd/131594397	Kästner, Erich	1900	2008	Leipzig-Schönefeld	Pulheim	Jurist | Veteran | Soldat	http://de.wikipedia.org/wiki/Erich_K%C3%A4stner_%28Veteran%29	DifferentiatedPerson
3234	Karl	Sternheim	 	http://d-nb.info/gnd/118617958	Sternheim, Carl	1878	1942	Leipzig	Brüssel	Dramatiker | Schriftsteller	http://de.wikipedia.org/wiki/Carl_Sternheim	DifferentiatedPerson
3264	Wladimir	Woytinski	 									
3267	Michail	Scholochow	 	http://d-nb.info/gnd/118748823	Šolochov, Michail A.	1905	1984	 	 	Schriftsteller	http://de.wikipedia.org/wiki/Michail_Alexandrowitsch_Scholochow	DifferentiatedPerson
3268	Wilhelm	Uhde	 	http://d-nb.info/gnd/117267716	Uhde, Wilhelm	1874	1947	 	 	Jurist | Kunsthistoriker | Schriftsteller	http://de.wikipedia.org/wiki/Wilhelm_Uhde_%28Kunsth%C3%A4ndler%29	DifferentiatedPerson
